motif_archetype	calderon_celltype	analysis_set	n_total	n_high	n_low	n_overlap	n_high_overlap	n_low_overlap	model_status	converged	coefficient	standard_error	z_value	p_value	odds_ratio	ci_lower_95	ci_upper_95	vif_motif_overlap	vif_splice_distance	vif_tss_distance	vif_gc_fraction	valid_primary_model	p_adj_global_bh	p_adj_celltype_bh	significant_global_fdr	significant_celltype_fdr	effect_direction	max_vif
KAISO	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
KAISO	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
KAISO	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
KLF_SP_1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
KLF_SP_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
KLF_SP_3	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
KLF_SP_3	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
KLF_SP_3	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
KLF_SP_3	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
LEF1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
LEF1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
LIN54	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
LIN54	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
LIN54	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
LIN54	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
LIN54	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
LIN54	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
MAF	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MAF	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MAF	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MBD2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MBD2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MBD2	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
MBD2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MBD2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MECP2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MECP2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MECP2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MECP2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MEF2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MEF2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MEF2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MEF2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MFZ1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MFZ1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MFZ1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MFZ1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MIES	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MIES	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MIES	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MTF1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MTF1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MTF1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MTF1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MTF1	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_1	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_1	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_2	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_2	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_3	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_3	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_3	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_3	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_3	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_3	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_4	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_4	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_4	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_4	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_4	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_4	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_5	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_5	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_5	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
MYB_5	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
MZF1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
MZF1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
MZF1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAC_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAC_2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAC_2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_3	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_3	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_3	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_3	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_3	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_3	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_4	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_4	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_4	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_4	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_4	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
NFAT_4	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
NFI_1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
NFI_1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
NFI_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
NFI_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
